     1.000000    0.001050
     0.994106    0.001988
     0.983383    0.003677
     0.970580    0.005663
     0.956372    0.007830
     0.941447    0.010065
     0.926212    0.012303
     0.910852    0.014515
     0.895441    0.016693
     0.880005    0.018831
     0.864555    0.020928
     0.849095    0.022985
     0.833627    0.025002
     0.818152    0.026979
     0.802670    0.028916
     0.787184    0.030812
     0.771691    0.032668
     0.756195    0.034484
     0.740696    0.036260
     0.725192    0.037994
     0.709688    0.039687
     0.694180    0.041339
     0.678672    0.042948
     0.663164    0.044514
     0.647655    0.046037
     0.632148    0.047514
     0.616642    0.048947
     0.601138    0.050332
     0.585637    0.051670
     0.570140    0.052959
     0.554647    0.054197
     0.539160    0.055383
     0.523678    0.056516
     0.508205    0.057593
     0.492739    0.058613
     0.477281    0.059573
     0.461834    0.060472
     0.446399    0.061307
     0.430976    0.062076
     0.415566    0.062775
     0.400172    0.063403
     0.384795    0.063956
     0.369438    0.064431
     0.354100    0.064823
     0.338786    0.065131
     0.323498    0.065349
     0.308238    0.065474
     0.293012    0.065492
     0.277821    0.065370
     0.262674    0.065091
     0.247581    0.064652
     0.232556    0.064047
     0.217632    0.063272
     0.202872    0.062326
     0.188400    0.061202
     0.174159    0.059865
     0.160079    0.058304
     0.146147    0.056509
     0.132377    0.054473
     0.118804    0.052189
     0.105478    0.049654
     0.092479    0.046869
     0.079929    0.043848
     0.068007    0.040627
     0.056948    0.037276
     0.047011    0.033899
     0.038384    0.030614
     0.031109    0.027514
     0.025081    0.024644
     0.020115    0.022003
     0.016013    0.019567
     0.012607    0.017301
     0.009761    0.015168
     0.007379    0.013139
     0.005390    0.011185
     0.003744    0.009285
     0.002413    0.007422
     0.001378    0.005587
     0.000635    0.003778
     0.000181    0.002005
     0.000004    0.000290
     0.000090   -0.001393
     0.000467   -0.003122
     0.001165   -0.004855
     0.002195   -0.006556
     0.003554   -0.008205
     0.005243   -0.009799
     0.007271   -0.011340
     0.009667   -0.012845
     0.012483   -0.014328
     0.015799   -0.015805
     0.019729   -0.017291
     0.024426   -0.018801
     0.030100   -0.020345
     0.036993   -0.021921
     0.045336   -0.023509
     0.055252   -0.025063
     0.066667   -0.026526
     0.079314   -0.027844
     0.092861   -0.028992
     0.107025   -0.029973
     0.121609   -0.030802
     0.136486   -0.031501
     0.151575   -0.032094
     0.166818   -0.032601
     0.182152   -0.033040
     0.197488   -0.033426
     0.212674   -0.033754
     0.227781   -0.034010
     0.242896   -0.034205
     0.258043   -0.034347
     0.273228   -0.034444
     0.288454   -0.034505
     0.303714   -0.034530
     0.319009   -0.034498
     0.334336   -0.034397
     0.349689   -0.034233
     0.365067   -0.034010
     0.380468   -0.033732
     0.395891   -0.033403
     0.411334   -0.033026
     0.426795   -0.032604
     0.442272   -0.032141
     0.457763   -0.031639
     0.473270   -0.031100
     0.488789   -0.030527
     0.504320   -0.029922
     0.519862   -0.029288
     0.535415   -0.028627
     0.550976   -0.027939
     0.566546   -0.027227
     0.582125   -0.026493
     0.597710   -0.025737
     0.613301   -0.024962
     0.628899   -0.024168
     0.644501   -0.023356
     0.660107   -0.022528
     0.675717   -0.021683
     0.691331   -0.020824
     0.706947   -0.019951
     0.722566   -0.019063
     0.738186   -0.018163
     0.753805   -0.017249
     0.769427   -0.016322
     0.785047   -0.015383
     0.800667   -0.014431
     0.816285   -0.013467
     0.831902   -0.012490
     0.847515   -0.011501
     0.863125   -0.010498
     0.878729   -0.009483
     0.894324   -0.008453
     0.909898   -0.007410
     0.925426   -0.006355
     0.940831   -0.005293
     0.955929   -0.004235
     0.970301   -0.003213
     0.983239   -0.002279
     0.994060   -0.001488
     1.000000   -0.001050
