     1.000000    0.001414
     0.993646    0.002834
     0.982713    0.005248
     0.970073    0.007999
     0.955914    0.011028
     0.940598    0.014245
     0.924517    0.017554
     0.907977    0.020889
     0.891177    0.024205
     0.874230    0.027477
     0.857199    0.030695
     0.840118    0.033851
     0.823004    0.036941
     0.805867    0.039965
     0.788713    0.042921
     0.771545    0.045809
     0.754366    0.048629
     0.737180    0.051378
     0.719987    0.054056
     0.702790    0.056663
     0.685589    0.059198
     0.668389    0.061658
     0.651190    0.064043
     0.633994    0.066351
     0.616803    0.068580
     0.599620    0.070729
     0.582447    0.072793
     0.565285    0.074773
     0.548136    0.076663
     0.531005    0.078462
     0.513891    0.080168
     0.496800    0.081775
     0.479733    0.083282
     0.462694    0.084683
     0.445685    0.085976
     0.428710    0.087156
     0.411773    0.088218
     0.394878    0.089157
     0.378032    0.089968
     0.361237    0.090646
     0.344501    0.091185
     0.327831    0.091578
     0.311237    0.091822
     0.294731    0.091898
     0.278330    0.091757
     0.262062    0.091373
     0.245967    0.090747
     0.230107    0.089877
     0.214578    0.088769
     0.199526    0.087439
     0.185092    0.085866
     0.171129    0.083995
     0.157530    0.081826
     0.144263    0.079362
     0.131344    0.076609
     0.118814    0.073584
     0.106747    0.070313
     0.095231    0.066832
     0.084367    0.063193
     0.074253    0.059460
     0.064973    0.055700
     0.056571    0.051978
     0.049050    0.048351
     0.042376    0.044854
     0.036484    0.041509
     0.031298    0.038322
     0.026735    0.035288
     0.022718    0.032399
     0.019177    0.029640
     0.016054    0.026997
     0.013297    0.024456
     0.010867    0.022002
     0.008732    0.019623
     0.006863    0.017308
     0.005243    0.015050
     0.003856    0.012837
     0.002692    0.010668
     0.001744    0.008538
     0.001006    0.006447
     0.000474    0.004400
     0.000142    0.002400
     0.000005    0.000461
     0.000053   -0.001441
     0.000302   -0.003380
     0.000776   -0.005338
     0.001495   -0.007291
     0.002471   -0.009218
     0.003707   -0.011101
     0.005203   -0.012925
     0.006956   -0.014684
     0.008970   -0.016376
     0.011246   -0.018005
     0.013801   -0.019576
     0.016653   -0.021094
     0.019832   -0.022568
     0.023380   -0.024004
     0.027351   -0.025408
     0.031815   -0.026786
     0.036860   -0.028142
     0.042598   -0.029479
     0.049164   -0.030796
     0.056714   -0.032090
     0.065420   -0.033352
     0.075439   -0.034566
     0.086879   -0.035712
     0.099754   -0.036768
     0.113961   -0.037722
     0.129297   -0.038567
     0.145498   -0.039313
     0.162273   -0.039980
     0.179289   -0.040589
     0.196215   -0.041163
     0.212863   -0.041679
     0.229379   -0.042076
     0.245888   -0.042374
     0.262449   -0.042589
     0.279084   -0.042735
     0.295800   -0.042825
     0.312598   -0.042845
     0.329475   -0.042761
     0.346425   -0.042573
     0.363442   -0.042289
     0.380523   -0.041915
     0.397659   -0.041460
     0.414849   -0.040927
     0.432088   -0.040324
     0.449369   -0.039654
     0.466693   -0.038923
     0.484053   -0.038136
     0.501449   -0.037297
     0.518877   -0.036409
     0.536333   -0.035477
     0.553815   -0.034504
     0.571322   -0.033493
     0.588850   -0.032446
     0.606398   -0.031368
     0.623964   -0.030259
     0.641545   -0.029122
     0.659140   -0.027960
     0.676746   -0.026773
     0.694361   -0.025564
     0.711984   -0.024333
     0.729614   -0.023082
     0.747246   -0.021812
     0.764881   -0.020522
     0.782516   -0.019215
     0.800147   -0.017889
     0.817772   -0.016546
     0.835383   -0.015186
     0.852973   -0.013808
     0.870522   -0.012413
     0.887996   -0.011005
     0.905330   -0.009586
     0.922405   -0.008168
     0.939006   -0.006767
     0.954804   -0.005414
     0.969382   -0.004144
     0.982351   -0.002999
     0.993525   -0.001999
     1.000000   -0.001414
