     1.000000    0.001050
     0.994140    0.002066
     0.983480    0.003895
     0.970762    0.006044
     0.956653    0.008387
     0.941836    0.010801
     0.926716    0.013217
     0.911472    0.015605
     0.896175    0.017953
     0.880854    0.020258
     0.865517    0.022518
     0.850170    0.024733
     0.834814    0.026904
     0.819450    0.029030
     0.804079    0.031111
     0.788701    0.033147
     0.773318    0.035139
     0.757930    0.037085
     0.742537    0.038987
     0.727141    0.040843
     0.711741    0.042653
     0.696339    0.044417
     0.680935    0.046134
     0.665529    0.047804
     0.650123    0.049425
     0.634717    0.050997
     0.619312    0.052519
     0.603908    0.053990
     0.588506    0.055408
     0.573107    0.056773
     0.557712    0.058084
     0.542322    0.059338
     0.526937    0.060534
     0.511558    0.061670
     0.496187    0.062745
     0.480823    0.063757
     0.465469    0.064703
     0.450126    0.065581
     0.434794    0.066389
     0.419476    0.067124
     0.404172    0.067784
     0.388885    0.068365
     0.373616    0.068865
     0.358370    0.069279
     0.343151    0.069605
     0.327972    0.069839
     0.312862    0.069976
     0.297892    0.070012
     0.283128    0.069897
     0.268478    0.069600
     0.253899    0.069116
     0.239378    0.068443
     0.224917    0.067575
     0.210521    0.066506
     0.196198    0.065231
     0.181960    0.063744
     0.167820    0.062039
     0.153798    0.060109
     0.139915    0.057947
     0.126203    0.055547
     0.112706    0.052904
     0.099486    0.050016
     0.086637    0.046891
     0.074304    0.043551
     0.062692    0.040049
     0.052057    0.036473
     0.042647    0.032943
     0.034599    0.029576
     0.027887    0.026445
     0.022362    0.023575
     0.017823    0.020946
     0.014076    0.018524
     0.010965    0.016268
     0.008371    0.014143
     0.006207    0.012117
     0.004412    0.010163
     0.002947    0.008262
     0.001787    0.006399
     0.000920    0.004568
     0.000343    0.002773
     0.000048    0.001027
     0.000020   -0.000653
     0.000265   -0.002365
     0.000822   -0.004096
     0.001711   -0.005805
     0.002932   -0.007463
     0.004479   -0.009057
     0.006357   -0.010590
     0.008585   -0.012072
     0.011201   -0.013518
     0.014271   -0.014942
     0.017891   -0.016359
     0.022193   -0.017782
     0.027356   -0.019220
     0.033617   -0.020676
     0.041220   -0.022135
     0.050347   -0.023560
     0.061030   -0.024896
     0.073089   -0.026086
     0.086207   -0.027094
     0.100066   -0.027915
     0.114427   -0.028563
     0.129133   -0.029059
     0.144087   -0.029428
     0.159228   -0.029693
     0.174513   -0.029874
     0.189915   -0.029989
     0.205414   -0.030052
     0.220993   -0.030078
     0.236639   -0.030078
     0.252336   -0.030063
     0.268057   -0.030042
     0.283754   -0.030023
     0.299372   -0.030015
     0.314872   -0.029982
     0.330323   -0.029884
     0.345775   -0.029727
     0.361242   -0.029514
     0.376729   -0.029250
     0.392237   -0.028939
     0.407765   -0.028584
     0.423311   -0.028188
     0.438874   -0.027755
     0.454453   -0.027288
     0.470048   -0.026788
     0.485655   -0.026259
     0.501276   -0.025703
     0.516908   -0.025122
     0.532551   -0.024519
     0.548203   -0.023894
     0.563865   -0.023250
     0.579536   -0.022589
     0.595214   -0.021911
     0.610899   -0.021219
     0.626590   -0.020513
     0.642286   -0.019795
     0.657988   -0.019065
     0.673694   -0.018324
     0.689404   -0.017574
     0.705117   -0.016815
     0.720832   -0.016047
     0.736550   -0.015271
     0.752268   -0.014488
     0.767988   -0.013697
     0.783708   -0.012898
     0.799427   -0.012093
     0.815145   -0.011280
     0.830862   -0.010460
     0.846577   -0.009633
     0.862288   -0.008798
     0.877995   -0.007955
     0.893692   -0.007103
     0.909370   -0.006243
     0.925002   -0.005376
     0.940513   -0.004505
     0.955716   -0.003640
     0.970185   -0.002806
     0.983197   -0.002046
     0.994055   -0.001404
     1.000000   -0.001050
