     1.000000    0.001365
     0.993636    0.002646
     0.982688    0.004825
     0.970031    0.007308
     0.955856    0.010043
     0.940526    0.012949
     0.924433    0.015940
     0.907883    0.018956
     0.891076    0.021957
     0.874126    0.024920
     0.857094    0.027836
     0.840015    0.030699
     0.822906    0.033505
     0.805777    0.036254
     0.788633    0.038944
     0.771478    0.041575
     0.754315    0.044147
     0.737147    0.046658
     0.719974    0.049108
     0.702800    0.051496
     0.685625    0.053822
     0.668452    0.056083
     0.651283    0.058279
     0.634119    0.060408
     0.616962    0.062468
     0.599815    0.064458
     0.582679    0.066374
     0.565557    0.068216
     0.548450    0.069980
     0.531362    0.071663
     0.514293    0.073264
     0.497248    0.074778
     0.480229    0.076202
     0.463239    0.077533
     0.446280    0.078767
     0.429356    0.079900
     0.412472    0.080927
     0.395630    0.081843
     0.378837    0.082644
     0.362096    0.083325
     0.345414    0.083880
     0.328798    0.084303
     0.312258    0.084588
     0.295805    0.084728
     0.279455    0.084717
     0.263234    0.084548
     0.247179    0.084214
     0.231349    0.083712
     0.215838    0.083041
     0.200790    0.082206
     0.186347    0.081133
     0.172367    0.079721
     0.158744    0.077977
     0.145448    0.075904
     0.132494    0.073514
     0.119926    0.070822
     0.107817    0.067855
     0.096257    0.064651
     0.085347    0.061263
     0.075187    0.057755
     0.065860    0.054196
     0.057410    0.050653
     0.049843    0.047184
     0.043122    0.043827
     0.037184    0.040607
     0.031952    0.037532
     0.027342    0.034599
     0.023279    0.031801
     0.019691    0.029125
     0.016521    0.026558
     0.013717    0.024086
     0.011239    0.021695
     0.009055    0.019373
     0.007138    0.017110
     0.005469    0.014897
     0.004035    0.012724
     0.002826    0.010588
     0.001836    0.008484
     0.001062    0.006414
     0.000502    0.004381
     0.000151    0.002391
     0.000006    0.000458
     0.000057   -0.001441
     0.000323   -0.003377
     0.000830   -0.005326
     0.001596   -0.007261
     0.002631   -0.009158
     0.003932   -0.010997
     0.005495   -0.012765
     0.007314   -0.014457
     0.009388   -0.016076
     0.011720   -0.017626
     0.014323   -0.019115
     0.017218   -0.020550
     0.020434   -0.021941
     0.024014   -0.023295
     0.028011   -0.024620
     0.032497   -0.025921
     0.037559   -0.027206
     0.043310   -0.028477
     0.049884   -0.029738
     0.057439   -0.030989
     0.066144   -0.032227
     0.076159   -0.033443
     0.087590   -0.034626
     0.100453   -0.035767
     0.114645   -0.036860
     0.129963   -0.037907
     0.146145   -0.038922
     0.162900   -0.039925
     0.179896   -0.040932
     0.196800   -0.041958
     0.213428   -0.042931
     0.229928   -0.043714
     0.246425   -0.044329
     0.262976   -0.044791
     0.279602   -0.045114
     0.296311   -0.045306
     0.313102   -0.045376
     0.329972   -0.045333
     0.346915   -0.045184
     0.363926   -0.044936
     0.381000   -0.044595
     0.398130   -0.044168
     0.415313   -0.043659
     0.432545   -0.043074
     0.449820   -0.042418
     0.467137   -0.041696
     0.484490   -0.040913
     0.501878   -0.040071
     0.519298   -0.039175
     0.536746   -0.038229
     0.554220   -0.037235
     0.571718   -0.036198
     0.589237   -0.035118
     0.606775   -0.034000
     0.624330   -0.032845
     0.641901   -0.031656
     0.659484   -0.030434
     0.677078   -0.029181
     0.694681   -0.027898
     0.712291   -0.026587
     0.729907   -0.025248
     0.747525   -0.023884
     0.765145   -0.022493
     0.782765   -0.021077
     0.800380   -0.019636
     0.817988   -0.018170
     0.835582   -0.016680
     0.853154   -0.015166
     0.870684   -0.013628
     0.888139   -0.012071
     0.905453   -0.010498
     0.922507   -0.008920
     0.939088   -0.007359
     0.954866   -0.005847
     0.969424   -0.004427
     0.982376   -0.003144
     0.993534   -0.002022
     1.000000   -0.001365
