     1.000000    0.001575
     0.993179    0.003227
     0.981718    0.005970
     0.968734    0.009030
     0.954307    0.012372
     0.938645    0.015932
     0.922032    0.019631
     0.904749    0.023396
     0.887023    0.027175
     0.869013    0.030926
     0.850825    0.034627
     0.832523    0.038262
     0.814149    0.041824
     0.795727    0.045308
     0.777272    0.048710
     0.758797    0.052027
     0.740305    0.055259
     0.721804    0.058403
     0.703300    0.061457
     0.684794    0.064421
     0.666292    0.067291
     0.647797    0.070066
     0.629313    0.072743
     0.610844    0.075320
     0.592392    0.077793
     0.573964    0.080160
     0.555562    0.082417
     0.537191    0.084560
     0.518856    0.086585
     0.500560    0.088488
     0.482310    0.090264
     0.464111    0.091909
     0.445969    0.093417
     0.427889    0.094783
     0.409881    0.096001
     0.391949    0.097065
     0.374105    0.097969
     0.356359    0.098706
     0.338724    0.099270
     0.321217    0.099651
     0.303857    0.099849
     0.286673    0.099822
     0.269704    0.099520
     0.253003    0.098938
     0.236641    0.098080
     0.220715    0.096956
     0.205343    0.095585
     0.190663    0.093978
     0.176622    0.092082
     0.163106    0.089901
     0.150072    0.087447
     0.137528    0.084741
     0.125501    0.081808
     0.114041    0.078680
     0.103198    0.075399
     0.093023    0.072006
     0.083553    0.068550
     0.074807    0.065075
     0.066784    0.061618
     0.059465    0.058212
     0.052816    0.054880
     0.046790    0.051636
     0.041337    0.048487
     0.036405    0.045436
     0.031943    0.042480
     0.027905    0.039617
     0.024249    0.036837
     0.020939    0.034134
     0.017941    0.031502
     0.015230    0.028930
     0.012783    0.026413
     0.010580    0.023944
     0.008607    0.021517
     0.006853    0.019125
     0.005308    0.016764
     0.003966    0.014432
     0.002824    0.012125
     0.001878    0.009846
     0.001127    0.007595
     0.000570    0.005378
     0.000204    0.003200
     0.000023    0.001071
     0.000021   -0.001008
     0.000203   -0.003112
     0.000591   -0.005240
     0.001204   -0.007371
     0.002053   -0.009487
     0.003147   -0.011566
     0.004484   -0.013594
     0.006063   -0.015558
     0.007876   -0.017452
     0.009923   -0.019274
     0.012200   -0.021025
     0.014711   -0.022710
     0.017465   -0.024332
     0.020475   -0.025899
     0.023759   -0.027415
     0.027342   -0.028887
     0.031259   -0.030320
     0.035551   -0.031719
     0.040267   -0.033086
     0.045472   -0.034428
     0.051241   -0.035745
     0.057666   -0.037039
     0.064857   -0.038308
     0.072936   -0.039551
     0.082039   -0.040762
     0.092302   -0.041933
     0.103842   -0.043053
     0.116728   -0.044109
     0.130952   -0.045092
     0.146410   -0.045997
     0.162888   -0.046824
     0.180067   -0.047582
     0.197519   -0.048286
     0.214863   -0.048900
     0.232148   -0.049367
     0.249479   -0.049711
     0.266906   -0.049952
     0.284452   -0.050104
     0.302126   -0.050182
     0.319929   -0.050148
     0.337855   -0.049974
     0.355899   -0.049674
     0.374051   -0.049254
     0.392306   -0.048723
     0.410653   -0.048089
     0.429086   -0.047357
     0.447599   -0.046537
     0.466186   -0.045633
     0.484839   -0.044653
     0.503554   -0.043601
     0.522325   -0.042484
     0.541147   -0.041305
     0.560016   -0.040070
     0.578926   -0.038784
     0.597874   -0.037449
     0.616855   -0.036070
     0.635866   -0.034649
     0.654902   -0.033190
     0.673960   -0.031696
     0.693035   -0.030167
     0.712124   -0.028608
     0.731222   -0.027018
     0.750325   -0.025400
     0.769426   -0.023755
     0.788520   -0.022084
     0.807593   -0.020387
     0.826631   -0.018667
     0.845608   -0.016924
     0.864483   -0.015163
     0.883184   -0.013391
     0.901599   -0.011616
     0.919553   -0.009857
     0.936796   -0.008139
     0.953024   -0.006496
     0.967928   -0.004961
     0.981287   -0.003565
     0.993031   -0.002321
     1.000000   -0.001575
